"stock","model","file","index","year","age","obs","prd","sdprd"
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2015,1,3.92488007932401,5.88073249577587,0.554916949134389
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2015,2,7.98499078228401,8.92130577122292,0.596914753610136
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2015,3,8.92619478612233,8.19830483822473,0.599019244498005
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2015,4,7.3371778505094,6.36319129876643,0.56933108950486
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2015,5,5.79622499043911,4.86877104990797,0.574733792097553
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2015,6,4.08844393429448,4.07616881461995,0.525791261342461
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2015,1,8.76059573646386,7.92277666736168,0.499560074011519
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2015,2,7.50145222151129,7.96249213555739,0.585910967196633
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2015,3,5.67730502018278,6.9983229080194,0.604413385887458
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2015,4,3.23380384545244,4.43509772634284,0.579739983063595
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2015,5,NA,2.43825807605851,0.587142176340064
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2015,6,NA,NA,NA
"CC-GOM yellowtail flounder","WHAM","tab2.csv",1,2016,1,4.39107923185346,4.2577157886288,0.570673864028795
"CC-GOM yellowtail flounder","WHAM","tab2.csv",1,2016,2,7.67425044651214,7.21628761985956,0.669040429502281
"CC-GOM yellowtail flounder","WHAM","tab2.csv",1,2016,3,8.22669109292552,8.14073205778605,0.675813165041521
"CC-GOM yellowtail flounder","WHAM","tab2.csv",1,2016,4,7.06486153298334,7.13352032134714,0.684985365889633
"CC-GOM yellowtail flounder","WHAM","tab2.csv",1,2016,5,5.43342496257474,4.93001076783932,0.607501114914162
"CC-GOM yellowtail flounder","WHAM","tab2.csv",1,2016,6,4.43162475199952,4.4862522216126,0.586726714300784
"CC-GOM yellowtail flounder","WHAM","tab2.csv",2,2016,1,6.77379405517187,6.4665062609016,0.559606669978399
"CC-GOM yellowtail flounder","WHAM","tab2.csv",2,2016,2,7.64206837036151,8.29442492400183,0.667585006268368
"CC-GOM yellowtail flounder","WHAM","tab2.csv",2,2016,3,6.88743315223584,7.69831081244553,0.68589066603371
"CC-GOM yellowtail flounder","WHAM","tab2.csv",2,2016,4,4.77555408066261,5.60696682679335,0.705057114429612
"CC-GOM yellowtail flounder","WHAM","tab2.csv",2,2016,5,2.82055113844191,3.81250625839893,0.611062803301825
"CC-GOM yellowtail flounder","WHAM","tab2.csv",2,2016,6,NA,NA,NA
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2016,1,5.6073449930192,5.93475047086924,0.591962942927628
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2016,2,8.84483656810063,8.97225957691654,0.671839501745495
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2016,3,9.05077472430426,8.61005445808898,0.68320741703175
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2016,4,7.7584573385029,7.43687896504399,0.687886426400369
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2016,5,6.32834741369488,5.22520922379674,0.610623559031912
"CC-GOM yellowtail flounder","WHAM","tab2.csv",3,2016,6,4.66117237610338,4.78108558990083,0.588639412585385
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2016,1,8.3042301424835,7.97682771831539,0.545024679357437
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2016,2,8.02953706967689,8.0148260360623,0.664237578045221
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2016,3,6.43714346482945,7.41871192450599,0.683363621415174
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2016,4,4.0029965227628,5.51847653233668,0.706074444574225
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2016,5,2.14943391349987,2.80441179260647,0.61367320850186
"CC-GOM yellowtail flounder","WHAM","tab2.csv",4,2016,6,NA,NA,NA
"GB haddock","ASAP","tab2.csv",1,2014,1,9.68011300032639,13.3163217911097,NA
"GB haddock","ASAP","tab2.csv",1,2014,2,7.8576077304075,9.74824708660459,NA
"GB haddock","ASAP","tab2.csv",1,2014,3,4.48786624674669,10.3018184404236,NA
"GB haddock","ASAP","tab2.csv",1,2014,4,8.71103822703261,11.6614180826268,NA
"GB haddock","ASAP","tab2.csv",1,2014,5,2.62598194280877,7.83966471669747,NA
"GB haddock","ASAP","tab2.csv",1,2014,6,2.94250440037261,7.00439947305727,NA
"GB haddock","ASAP","tab2.csv",1,2014,7,0.765727052299854,7.24404301420839,NA
"GB haddock","ASAP","tab2.csv",1,2014,8,3.15426135776798,6.75396962479459,NA
"GB haddock","ASAP","tab2.csv",2,2014,1,10.06740441877,13.7167107237825,NA
"GB haddock","ASAP","tab2.csv",2,2014,2,5.28522174201901,10.022475877443,NA
"GB haddock","ASAP","tab2.csv",2,2014,3,7.46450129345392,10.576047231262,NA
"GB haddock","ASAP","tab2.csv",2,2014,4,7.3003002322281,11.9356468734653,NA
"GB haddock","ASAP","tab2.csv",2,2014,5,4.67571619852734,8.11389350753592,NA
"GB haddock","ASAP","tab2.csv",2,2014,6,2.99175818007668,7.27862826389572,NA
"GB haddock","ASAP","tab2.csv",3,2014,1,9.79875030362389,13.2571439243193,NA
"GB haddock","ASAP","tab2.csv",3,2014,2,5.91714140293593,9.74954044746626,NA
"GB haddock","ASAP","tab2.csv",3,2014,3,6.92292699043792,10.4455946935865,NA
"GB haddock","ASAP","tab2.csv",3,2014,4,6.41680883123616,11.8507526017494,NA
"GB haddock","ASAP","tab2.csv",3,2014,5,2.4214835063572,8.04264821618869,NA
"GB haddock","ASAP","tab2.csv",3,2014,6,2.47117712819016,7.21138779685128,NA
"GB haddock","ASAP","tab2.csv",3,2014,7,-0.887207298048877,7.45219913150315,NA
"GB haddock","ASAP","tab2.csv",3,2014,8,1.2951817866625,6.96246553341154,NA
"GB haddock","ASAP","tab2.csv",1,2015,1,8.81932775451756,9.99278418531045,NA
"GB haddock","ASAP","tab2.csv",1,2015,2,12.3147485425799,13.4316090171307,NA
"GB haddock","ASAP","tab2.csv",1,2015,3,5.1098077536763,9.52937054345318,NA
"GB haddock","ASAP","tab2.csv",1,2015,4,6.3942146861358,10.04496372895,NA
"GB haddock","ASAP","tab2.csv",1,2015,5,6.97673093939805,11.3983300061946,NA
"GB haddock","ASAP","tab2.csv",1,2015,6,4.59708389966295,7.57619477043431,NA
"GB haddock","ASAP","tab2.csv",1,2015,8,1.92597365073529,6.98055096644697,NA
"GB haddock","ASAP","tab2.csv",2,2015,1,6.34328294475579,10.3931731179832,NA
"GB haddock","ASAP","tab2.csv",2,2015,2,9.31714007890523,13.7058378079692,NA
"GB haddock","ASAP","tab2.csv",2,2015,3,7.52770542818532,9.80359933429163,NA
"GB haddock","ASAP","tab2.csv",2,2015,4,4.24474231919174,10.3191925197885,NA
"GB haddock","ASAP","tab2.csv",2,2015,5,7.52300882489395,11.672558797033,NA
"GB haddock","ASAP","tab2.csv",2,2015,6,3.49620433517558,7.85042356127276,NA
"GB haddock","ASAP","tab2.csv",1,2016,1,8.47686533133645,10.4830847951034,NA
"GB haddock","ASAP","tab2.csv",1,2016,2,8.85606199753141,10.1075115929325,NA
"GB haddock","ASAP","tab2.csv",1,2016,3,9.43777296116924,13.2138801091516,NA
"GB haddock","ASAP","tab2.csv",1,2016,4,6.46507538460969,9.27910241840589,NA
"GB haddock","ASAP","tab2.csv",1,2016,5,4.47167885711541,9.7893720719094,NA
"GB haddock","ASAP","tab2.csv",1,2016,6,8.82575187429162,11.1424125631268,NA
"GB haddock","ASAP","tab2.csv",1,2016,7,0.634092946947616,7.32025860297404,NA
"GB haddock","ASAP","tab2.csv",1,2016,8,3.09468576437738,6.4849712252303,NA
"GB haddock","ASAP","tab2.csv",2,2016,1,8.66058568698259,10.8834737277762,NA
"GB haddock","ASAP","tab2.csv",2,2016,2,7.3974802958117,10.381740383771,NA
"GB haddock","ASAP","tab2.csv",2,2016,3,10.6153450710002,13.48810889999,NA
"GB haddock","ASAP","tab2.csv",2,2016,4,4.73413105587219,9.55333120924434,NA
"GB haddock","ASAP","tab2.csv",2,2016,5,5.05682167770441,10.0636008627478,NA
"GB haddock","ASAP","tab2.csv",2,2016,6,8.32689023243319,11.4166413539653,NA
"GB haddock","ASAP","tab2.csv",3,2016,1,5.85859125329921,10.4239069283131,NA
"GB haddock","ASAP","tab2.csv",3,2016,2,7.21982866679213,10.1088049537942,NA
"GB haddock","ASAP","tab2.csv",3,2016,3,12.6683921605841,13.3576563623146,NA
"GB haddock","ASAP","tab2.csv",3,2016,4,5.25812368973913,9.46843693752851,NA
"GB haddock","ASAP","tab2.csv",3,2016,5,5.85058620769501,9.99235557140061,NA
"GB haddock","ASAP","tab2.csv",3,2016,6,8.0423503000985,11.3494008869208,NA
"GB haddock","ASAP","tab2.csv",3,2016,7,1.68710781168261,7.5284147202688,NA
"GB haddock","SAM","tab2.csv",1,2014,1,14.4858700603936,12.9968135302814,0.940148825683705
"GB haddock","SAM","tab2.csv",1,2014,2,10.1787490581124,10.3438998700974,0.868895310051837
"GB haddock","SAM","tab2.csv",1,2014,3,10.8340539011788,10.37271123546,0.845927227772818
"GB haddock","SAM","tab2.csv",1,2014,4,11.9155331612294,11.6905622258951,0.837674546569821
"GB haddock","SAM","tab2.csv",1,2014,5,7.46433790008586,7.97175676174764,0.837566888109681
"GB haddock","SAM","tab2.csv",1,2014,6,5.36521404255156,6.35307414821297,0.84199255266883
"GB haddock","SAM","tab2.csv",1,2014,7,5.52997259058052,6.51940412930237,0.852423002225748
"GB haddock","SAM","tab2.csv",1,2014,8,6.20911906118319,6.57020441738098,0.871956790055052
"GB haddock","SAM","tab2.csv",2,2014,1,14.6678130172863,13.3939639369573,0.915902979024916
"GB haddock","SAM","tab2.csv",2,2014,2,9.3114157194011,10.5453470910577,0.841521339916159
"GB haddock","SAM","tab2.csv",2,2014,3,10.1207941016497,10.2113094600499,0.817369651949935
"GB haddock","SAM","tab2.csv",2,2014,4,12.0842156977513,11.802546074481,0.808702897287137
"GB haddock","SAM","tab2.csv",2,2014,5,7.87338078860159,7.80333433273428,0.808706274890702
"GB haddock","SAM","tab2.csv",2,2014,6,6.67063196454544,6.29860160164471,0.813958272296514
"GB haddock","SAM","tab2.csv",3,2014,1,13.8542792458926,13.2184077709231,0.853187139745511
"GB haddock","SAM","tab2.csv",3,2014,2,8.98921478320529,10.1396562697439,0.770367379972571
"GB haddock","SAM","tab2.csv",3,2014,3,9.71029107758987,10.4172990450061,0.743516927876058
"GB haddock","SAM","tab2.csv",3,2014,4,10.9124796095653,11.8007435823869,0.733972198807969
"GB haddock","SAM","tab2.csv",3,2014,5,6.73821765834953,8.02467297338725,0.734156730134681
"GB haddock","SAM","tab2.csv",3,2014,6,4.79308440796815,6.30410512774238,0.740144087980796
"GB haddock","SAM","tab2.csv",3,2014,7,3.7880865764195,6.73940087895343,0.748299953117842
"GB haddock","SAM","tab2.csv",3,2014,8,5.47732510537393,6.79020116703204,0.771683073658584
"GB haddock","SAM","tab2.csv",1,2015,1,11.6670961445975,10.0491841672382,1.02531473912448
"GB haddock","SAM","tab2.csv",1,2015,2,13.883337416589,13.2426674921922,0.93880147729952
"GB haddock","SAM","tab2.csv",1,2015,3,10.0897969805246,10.3174138202359,0.883582518834372
"GB haddock","SAM","tab2.csv",1,2015,4,9.42406369190967,10.0584953440712,0.863401363704867
"GB haddock","SAM","tab2.csv",1,2015,5,10.9150484634146,11.5949265188509,0.85862606799098
"GB haddock","SAM","tab2.csv",1,2015,6,6.95920856057105,7.61770966510084,0.860992738933037
"GB haddock","SAM","tab2.csv",1,2015,8,5.21302632711064,6.08383823747259,0.888681940639372
"GB haddock","SAM","tab2.csv",2,2015,1,11.1556203224981,10.4463345739141,1.00348394662154
"GB haddock","SAM","tab2.csv",2,2015,2,13.9887156861119,13.4441147131525,0.913746910935068
"GB haddock","SAM","tab2.csv",2,2015,3,9.57243162121502,10.1560120448258,0.856128294761795
"GB haddock","SAM","tab2.csv",2,2015,4,9.00053990446594,10.1704791926571,0.83511198882045
"GB haddock","SAM","tab2.csv",2,2015,5,10.7342508966728,11.4265040898375,0.830217322314062
"GB haddock","SAM","tab2.csv",2,2015,6,6.65947339075723,7.56323711853258,0.833166830347168
"GB haddock","SAM","tab2.csv",1,2016,1,10.9388618073997,11.0153405230768,1.16377376771234
"GB haddock","SAM","tab2.csv",1,2016,2,9.88067941321012,10.3592327060321,1.03250869117967
"GB haddock","SAM","tab2.csv",1,2016,3,12.8756364106131,13.1100894005601,0.954765913228301
"GB haddock","SAM","tab2.csv",1,2016,4,8.25457569488821,9.90090772708564,0.908813928704427
"GB haddock","SAM","tab2.csv",1,2016,5,8.11902340759995,9.8571634450952,0.894158312291353
"GB haddock","SAM","tab2.csv",1,2016,6,9.80348488018954,11.1857435650363,0.890515857519567
"GB haddock","SAM","tab2.csv",1,2016,7,4.43727684015286,7.64744528602249,0.893301254149215
"GB haddock","SAM","tab2.csv",1,2016,8,3.24444999998763,5.58538450227778,0.900404673389964
"GB haddock","SAM","tab2.csv",2,2016,1,11.5658499282781,11.4124909297527,1.14484964517929
"GB haddock","SAM","tab2.csv",2,2016,2,9.71597655385062,10.5606799269923,1.00984234992913
"GB haddock","SAM","tab2.csv",2,2016,3,13.6084273461966,12.9486876251501,0.929403531342653
"GB haddock","SAM","tab2.csv",2,2016,4,8.84649981625254,10.0128915756715,0.881770738629108
"GB haddock","SAM","tab2.csv",2,2016,5,9.10571070029793,9.68874101608184,0.866611739775554
"GB haddock","SAM","tab2.csv",2,2016,6,10.9741409417687,11.131271018468,0.862900457152515
"GB haddock","SAM","tab2.csv",3,2016,1,9.76057515267727,11.2369347637186,1.09579119172815
"GB haddock","SAM","tab2.csv",3,2016,2,9.44286379443265,10.1549891056786,0.951720924379215
"GB haddock","SAM","tab2.csv",3,2016,3,13.2061988833166,13.1546772101062,0.86537834337455
"GB haddock","SAM","tab2.csv",3,2016,4,8.70863965598719,10.0110890835774,0.813891655656204
"GB haddock","SAM","tab2.csv",3,2016,5,8.31764653065698,9.9100796567348,0.797538961728382
"GB haddock","SAM","tab2.csv",3,2016,6,10.2247011081967,11.1367745445657,0.794166069292437
"GB haddock","SAM","tab2.csv",3,2016,7,5.57776563407271,7.86744203567355,0.793788779793999
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2014,1,14.4858700603936,12.9968167323195,0.940151108705516
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2014,2,10.1787490581124,10.3438978840956,0.868897385211228
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2014,3,10.8340539011788,10.3727046265708,0.845929222126996
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2014,4,11.9155331612294,11.6905533387914,0.837676481386004
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2014,5,7.46433790008586,7.97174558591944,0.837568810454274
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2014,6,5.36521404255156,6.353058115722,0.841994498028568
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2014,7,5.52997259058052,6.51939271126346,0.85242500047743
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2014,8,6.20911906118319,6.57019524439572,0.871958800030497
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2014,1,14.6678130172863,13.3939593591157,0.915907685651791
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2014,2,9.3114157194011,10.5453453247334,0.841526062885442
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2014,3,10.1207941016497,10.2113017101266,0.81737435219527
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2014,4,12.0842156977513,11.8025401208568,0.808707581743939
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2014,5,7.87338078860159,7.80332828393886,0.808710976428329
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2014,6,6.67063196454544,6.29859730498387,0.81396299570417
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2014,1,13.8542792458926,13.2184077047646,0.853188353264063
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2014,2,8.98921478320529,10.1396552711032,0.770368269757603
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2014,3,9.71029107758987,10.4173027089867,0.743517670518066
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2014,4,10.9124796095653,11.8007467233125,0.733972877018379
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2014,5,6.73821765834953,8.02467254534623,0.734157413546454
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2014,6,4.79308440796815,6.3040981979581,0.740144823149759
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2014,7,3.7880865764195,6.73939624375236,0.748300761691007
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2014,8,5.47732510537393,6.79019877688462,0.771683947045908
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2015,1,11.6670961445975,10.0491860215057,1.02531727853515
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2015,2,13.883337416589,13.2426636747005,0.938803759261598
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2015,3,10.0897969805246,10.3174061278827,0.883584639684856
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2015,4,9.42406369190967,10.0584843214704,0.86340342342808
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2015,5,10.9150484634146,11.5949145689802,0.858628114656287
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2015,6,6.95920856057105,7.61769148934863,0.860994804516793
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2015,8,5.21302632711064,6.08382700662567,0.888684084302956
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2015,1,11.1556203224981,10.4463286483019,1.00348870421122
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2015,2,13.9887156861119,13.4441111153383,0.913751628556973
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2015,3,9.57243162121502,10.1560032114385,0.856132998651836
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2015,4,9.00053990446594,10.1704711035357,0.835116704768073
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2015,5,10.7342508966728,11.4264972669997,0.830222069838437
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2015,6,6.65947339075723,7.5632306786105,0.833171604409427
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2016,1,10.9388618073997,11.0153395908853,1.16377673532671
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2016,2,9.88067941321012,10.3592273465623,1.03251126621622
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2016,3,12.8756364106131,13.1100801209411,0.954768279028194
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2016,4,8.25457569488821,9.9008954483366,0.908816184018909
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2016,5,8.11902340759995,9.85714947406491,0.89416056839606
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2016,6,9.80348488018954,11.1857241296697,0.890518116041274
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2016,7,4.43727684015286,7.6474285809731,0.893303506367037
"GB haddock","SAM_constantFSelectivity","tab2.csv",1,2016,8,3.24444999998763,5.58537093376661,0.900406946210153
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2016,1,11.5658499282781,11.4124822176815,1.14485455878347
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2016,2,9.71597655385062,10.5606747872002,1.00984713077339
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2016,3,13.6084273461966,12.9486772044969,0.929408276734269
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2016,4,8.84649981625254,10.012882230402,0.881775510772222
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2016,5,9.10571070029793,9.68873217208432,0.866616577269938
"GB haddock","SAM_constantFSelectivity","tab2.csv",2,2016,6,10.9741409417687,11.1312633189316,0.86290531962003
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2016,1,9.76057515267727,11.2369305633304,1.09579333550569
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2016,2,9.44286379443265,10.1549847335699,0.951722538820017
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2016,3,13.2061988833166,13.1546782033571,0.865379639269506
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2016,4,8.70863965598719,10.0110888328577,0.81389278500904
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2016,5,8.31764653065698,9.9100764334917,0.797540080343938
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2016,6,10.2247011081967,11.1367642119058,0.794167204489765
"GB haddock","SAM_constantFSelectivity","tab2.csv",3,2016,7,5.57776563407271,7.867432113462,0.793789924665327
"GB haddock","WHAM","tab2.csv",1,2014,1,14.485869906109,14.2569676480128,0.38586776722828
"GB haddock","WHAM","tab2.csv",1,2014,2,10.1787489038279,10.1688132947682,0.331647591776552
"GB haddock","WHAM","tab2.csv",1,2014,3,10.8340537468942,10.3531840758022,0.313699505580489
"GB haddock","WHAM","tab2.csv",1,2014,4,11.9155330069449,11.891122778172,0.277791005626644
"GB haddock","WHAM","tab2.csv",1,2014,5,7.46433774580134,7.75266688217063,0.31466677600376
"GB haddock","WHAM","tab2.csv",1,2014,6,5.36521388826704,6.49348346430398,0.285723083356201
"GB haddock","WHAM","tab2.csv",1,2014,7,5.529972436296,6.20894886655002,0.324715867582152
"GB haddock","WHAM","tab2.csv",1,2014,8,6.20911890689867,6.5639928651941,0.27898650397311
"GB haddock","WHAM","tab2.csv",1,2014,9,NA,8.18644187505674,0.280339548968664
"GB haddock","WHAM","tab2.csv",2,2014,1,14.6678128517537,14.4680747515025,0.380592913113606
"GB haddock","WHAM","tab2.csv",2,2014,2,9.31141555386845,10.2378302153599,0.331411842936341
